OBJECTID,COMPKEY,UNITID,UNITID2,UNITIDSORT,UNITDESC,STNAME_ORD,ONSTREET,STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,XSTRLO,XSTRHI,ARTCLASS,ARTDESCRIPT,OWNER,BLOCKNBR,SPEEDLIMIT,SEGDIR,ONEWAY,ONEWAYDIR,FLOW,SEGLENGTH,SURFACEWIDTH,SURFACETYPE_1,SURFACEDATE_1,SURFACETYPE_2,SURFACEDATE_2,INTRLO,DIRLO,INTKEYLO,INTRHI,DIRHI,INTKEYHI,GIS_MID_X,GIS_MID_Y,SE_ANNO_CAD_DATA,SGNDBKROUTE,NGHBRHDGRNWY,NATIONHWYSYS,STREETTYPE,MJTRK_STR_FLAG,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,TRANDESCRIPT,OVERRIDECOMMENT,BLOCK_URL,SLOPE_PCT,PVMTCATEGORY,PARKBOULEVARD,Shape__Length
7293107,21860,17400,410,174000410,SW BARTON ST BETWEEN 41ST AVE SW AND CALIFORNIA AVE SW,SW BARTON ST,SW BARTON ST,INSVC,DISTRICT1, ,N,41ST AVE SW,CALIFORNIA AVE SW,2,Minor Arterial, ,4100,25,W,N, , ,301.0,40.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,41ST AVE SW AND SW BARTON ST,W,34735.0,CALIFORNIA AVE SW AND SW BARTON ST,E,34736.0,1256591.387,194454.4929,System.Byte[],N,N,N,Urban Center Connector,Unknown,45,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=17400&StreetSegment=0410,6.0,ART,N,301.1097071
7293111,7445,3980,480,39800480,50TH AVE S BETWEEN S ANGELINE ST AND S FERDINAND ST,50TH AVE S,50TH AVE S,INSVC,DISTRICT2, ,N,S ANGELINE ST,S FERDINAND ST,2,Minor Arterial, ,4800,25,S,N, , ,428.0,32.0,PCC,10/31/2022 12:00:00 AM,AC/PCC,10/24/2017 12:00:00 AM,50TH AVE S AND S ANGELINE ST,S,33422.0,50TH AVE S AND S FERDINAND ST,N,33425.0,1285538.606,207157.2251,System.Byte[],Y,N,N,Neighborhood Corridor,Unknown,75,78,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=03980&StreetSegment=0480,4.0,ART,N,427.7592347
7293116,7535,4025,1030,40251030,51ST AVE S BETWEEN S RUGGLES ST AND S CRESTON ST,51ST AVE S,51ST AVE S,INSVC,DISTRICT2, ,N,S RUGGLES ST,S CRESTON ST,2,Minor Arterial, ,10300,25,S,N, , ,641.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,51ST AVE S AND S RUGGLES ST,S,38313.0,51ST AVE S AND S CRESTON ST,N,38319.0,1285336.26,188583.7521,System.Byte[],Y,N,N,Neighborhood Corridor,Unknown,60,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04025&StreetSegment=1030,4.0,ART,N,641.2750345
7293121,7696,4210,700,42100700,55TH AVE NE BETWEEN NE 70TH ST AND NE 73RD ST,55TH AVE NE,55TH AVE NE,INSVC,DISTRICT4, ,N,NE 70TH ST,NE 73RD ST,3,Collector Arterial, ,7000,25,N,N, , ,663.0,31.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,55TH AVE NE AND NE 70TH ST,N,24855.0,55TH AVE NE AND NE 73RD ST,S,24832.0,1286788.662,251449.8861,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,90,0,5,TEMPORARY TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04210&StreetSegment=0700,4.0,ART,N,663.1778463
7293125,7884,4435,160,44350160,6TH AVE BETWEEN PINE ST AND OLIVE WAY,6TH AVE,6TH AVE,INSVC,DISTRICT7, ,N,PINE ST,OLIVE WAY,1,Principal Arterial, ,1600,25,NW,Y,NW,F,427.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,6TH AVE AND PINE ST,NW,29568.0,6TH AVE AND OLIVE WAY,SE,29554.0,1269841.285,227087.6142,System.Byte[],N,N,N,Downtown,Unknown,88,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04435&StreetSegment=0160,3.0,ART,N,426.1584119
7293130,2035,555,450,5550450,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,15TH AVE NE,15TH AVE NE,INSVC,DISTRICT4, ,N,NE 45TH ST,NE 47TH ST,1,Principal Arterial, ,4500,25,N,N, , ,665.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/31/2022 12:00:00 AM,15TH AVE NE AND NE 45TH ST,N,27061.0,15TH AVE NE AND NE 47TH ST,S,26066.0,1276069.607,245040.6537,System.Byte[],N,N,Y,Urban Village Main,Unknown,77,92,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00555&StreetSegment=0450,3.0,ART,N,664.5263273
7293133,8005,4455,386,44550386,6TH AVE S BETWEEN DIAGONAL AVE S AND S BRADFORD ST,6TH AVE S,6TH AVE S,INSVC,DISTRICT1, ,N,DIAGONAL AVE S,S BRADFORD ST,2,Minor Arterial, ,3900,25,S,N, , ,100.0,39.0,AC,10/31/2022 12:00:00 AM,Unknown,Unknown,6TH AVE S AND DIAGONAL AVE S,S,32368.0,6TH AVE S AND S BRADFORD ST,N,32359.0,1271763.009,211152.0152,System.Byte[],N,N,N,Industrial Access,Unknown,36,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04455&StreetSegment=0386,2.0,ART,N,99.77831541
7293136,8173,4710,440,47100440,7TH AVE NE BETWEEN NE 45TH ST OFF RP AND NE 45TH ST,7TH AVE NE,7TH AVE NE,INSVC,DISTRICT4, ,N,NE 45TH ST OFF RP,NE 45TH ST,2,Minor Arterial, ,4400,25,N,Y,N,F,260.0,46.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,7TH AVE NE AND NE 45TH ST OFF RP,N,27131.0,7TH AVE NE AND NE 45TH ST,S,27070.0,1273899.295,244641.1576,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,37,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04710&StreetSegment=0440,5.0,ART,N,259.9313057
7293139,8259,4730,250,47300250,7TH AVE W BETWEEN W SMITH ST AND W HALLADAY ST,7TH AVE W,7TH AVE W,INSVC,DISTRICT7, ,N,W SMITH ST,W HALLADAY ST,3,Collector Arterial, ,2500,25,N,N, , ,230.0,40.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,7TH AVE W AND W SMITH ST,N,27807.0,7TH AVE W AND W HALLADAY ST,S,27794.0,1262548.2,237847.2327,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,47,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04730&StreetSegment=0250,1.0,ART,N,229.9998118
7293144,8397,4800,700,48000700,8TH AVE NW BETWEEN NW 70TH ST AND NW 73RD S ST,8TH AVE NW,8TH AVE NW,INSVC,DISTRICT6, ,N,NW 70TH ST,NW 73RD S ST,2,Minor Arterial, ,7000,25,N,N, , ,693.0,54.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,8TH AVE NW AND NW 70TH ST,N,24183.0,8TH AVE NW AND NW 73RD S ST,S,24173.0,1262889.701,251983.7867,System.Byte[],Y,N,N,Urban Center Connector,Unknown,51,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=04800&StreetSegment=0700,3.0,ART,N,693.0894471
7293152,8658,5000,170,50000170,AIRPORT WAY S BETWEEN S MASSACHUSETTS ST AND S HOLGATE N ST,AIRPORT WAY S,AIRPORT WAY S,INSVC,DISTRICT1, ,N,S MASSACHUSETTS ST,S HOLGATE N ST,1,Principal Arterial, ,1700,30,S,N, , ,669.0,58.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,AIRPORT WAY S AND S MASSACHUSETTS ST,S,31234.0,AIRPORT WAY S AND S HOLGATE N ST,N,31283.0,1273222.588,217782.1283,System.Byte[],N,N,Y,Industrial Access,Y,67,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05000&StreetSegment=0170,0.0,ART,N,669.3643472
7293153,8685,5000,450,50000450,AIRPORT WAY S BETWEEN S OREGON ST AND S SNOQUALMIE ST,AIRPORT WAY S,AIRPORT WAY S,INSVC,DISTRICT1, ,N,S OREGON ST,S SNOQUALMIE ST,1,Principal Arterial, ,4500,30,S,N, , ,382.0,56.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,AIRPORT WAY S AND S OREGON ST,S,32303.0,AIRPORT WAY S AND S SNOQUALMIE ST,N,32311.0,1272652.321,208757.4698,System.Byte[],N,N,Y,Industrial Access,Y,44,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05000&StreetSegment=0450,0.0,ART,N,381.5291762
7293154,8720,5072,100,50720100,ALASKAN WR WAY BETWEEN MADISON ST AND SPRING ST,ALASKAN WAY,ALASKAN WR WAY,INSVC,DISTRICT7, ,N,MADISON ST,SPRING ST,1,Principal Arterial, ,1000,25,NW,Y,SW,T,306.0,92.0,PCC,10/31/2022 12:00:00 AM,AC/PCC,11/03/2017 00:00,ALASKAN WR WAY AND MADISON ST,NW,29631.0,ALASKAN WAY AND SPRING ST,SE,29632.0,1269107.343,224032.7549,System.Byte[],Y,N,Y,Downtown,Y,100,62,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05072&StreetSegment=0100,1.0,ART,Y,315.2188673
7293156,8905,5250,70,52500070,AURORA AVE N BETWEEN ROY ST AND VALLEY ST,AURORA AVE N,AURORA AVE N,INSVC,DISTRICT7, ,N,ROY ST,VALLEY ST,1,Principal Arterial,WSDOT,700,40,N,N, , ,314.0,0.0,Unknown,Unknown,Unknown,Unknown,AURORA AVE N AND ROY ST,N,28740.0,AURORA AVE N AND VALLEY ST,S,28737.0,1268013.247,231940.8738,System.Byte[],N,N,N,Urban Village Main,Y,0,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05250&StreetSegment=0070,3.0,ART,N,313.7930471
7293157,8933,5250,470,52500470,AURORA AVE N BETWEEN N 47TH ST AND N 48TH ST,AURORA AVE N,AURORA AVE N,INSVC,DISTRICT4,DISTRICT6,N,N 47TH ST,N 48TH ST,1,Principal Arterial,WSDOT,4700,40,N,N, , ,260.0,0.0,Unknown,Unknown,Unknown,Unknown,AURORA AVE N AND N 47TH ST,N,25677.0,AURORA AVE N AND N 48TH ST,S,25672.0,1267368.42,245594.5784,System.Byte[],N,N,N,Urban Center Connector,Y,0,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05250&StreetSegment=0470,2.0,ART,N,259.966481
7293158,8953,5250,750,52500750,AURORA AVE N BETWEEN N 75TH ST AND N 76TH ST,AURORA AVE N,AURORA AVE N,INSVC,DISTRICT6, ,N,N 75TH ST,N 76TH ST,1,Principal Arterial,WSDOT,7500,30,N,N, , ,269.0,0.0,Unknown,Unknown,Unknown,Unknown,AURORA AVE N AND N 75TH ST,N,24311.0,AURORA AVE N AND N 76TH ST,S,24310.0,1268214.719,253036.095,System.Byte[],N,N,N,Urban Center Connector,Y,0,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05250&StreetSegment=0750,3.0,ART,N,268.6883279
7293159,8978,5250,980,52500980,AURORA AVE N BETWEEN N 98TH ST AND N 100TH ST,AURORA AVE N,AURORA AVE N,INSVC,DISTRICT5, ,N,N 98TH ST,N 100TH ST,1,Principal Arterial,WSDOT,9800,30,N,N, , ,330.0,0.0,Unknown,Unknown,Unknown,Unknown,AURORA AVE N AND N 98TH ST,N,37302.0,AURORA AVE N AND N 100TH ST,S,37301.0,1268299.446,259348.8633,System.Byte[],N,N,N,Urban Village Main,Y,0,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05250&StreetSegment=0980,1.0,ART,N,330.2364144
7293162,9109,5385,630,53850630,BEACH DR SW BETWEEN ATLAS PL SW AND 48TH AVE SW,BEACH DR SW,BEACH DR SW,INSVC,DISTRICT1, ,N,ATLAS PL SW,48TH AVE SW,2,Minor Arterial, ,6300,25,S,N, , ,1891.0,72.0,AC/PCC,10/28/2017 12:00:00 AM,PCC,11/04/2017 00:00,ATLAS PL SW AND BEACH DR SW,S,33846.0,48TH AVE SW AND BEACH DR SW,N,33877.0,1254328.164,202144.8414,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,56,30,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05385&StreetSegment=0630,1.0,ART,N,1891.194322
7293163,9159,5411,740,54110740,BEACON WR AVE S BETWEEN S WEBSTER N ST AND S WEBSTER S ST,BEACON AVE S,BEACON WR AVE S,INSVC,DISTRICT2, ,N,S WEBSTER N ST,S WEBSTER S ST,3,Collector Arterial, ,7400,25,SE,Y,SE,F,188.0,22.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BEACON WR AVE S AND S WEBSTER N ST,SE,167699.0,BEACON WR AVE S AND S WEBSTER S ST,NW,34354.0,1280398.257,198644.0603,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,93,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05411&StreetSegment=0740,4.0,ART,N,187.8600492
7293164,9191,5390,1173,53901173,BEACON AVE S BETWEEN S WALLACE ST AND 57TH AVE S,BEACON AVE S,BEACON AVE S,INSVC,DISTRICT2, ,N,S WALLACE ST,57TH AVE S,3,Collector Arterial, ,11700,25,SE,N, , ,337.0,22.0,AC,10/31/2022 12:00:00 AM,Unknown,Unknown,BEACON AVE S AND S WALLACE ST,SE,38408.0,57TH AVE S AND BEACON AVE S,NW,38413.0,1287364.64,184608.273,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,63,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05390&StreetSegment=1173,2.0,ART,N,336.6872087
7293165,9246,5465,100,54650100,BELMONT AVE E BETWEEN BELLEVUE PL E AND BELLEVUE CT E,BELMONT AVE E,BELMONT AVE E,INSVC,DISTRICT3, ,N,BELLEVUE PL E,BELLEVUE CT E,2,Minor Arterial, ,1000,25,NW,N, , ,298.0,25.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BELLEVUE PL E AND BELMONT AVE E,NW,29095.0,BELLEVUE CT E AND BELMONT AVE E,SE,29104.0,1272298.414,232457.9115,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,26,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05465&StreetSegment=0100,13.0,ART,N,297.813515
7293168,9339,5580,30,55800030,BOSTON ST BETWEEN 3RD AVE N AND NOB HILL AVE N,BOSTON ST,BOSTON ST,INSVC,DISTRICT7, ,N,3RD AVE N,NOB HILL AVE N,2,Minor Arterial, ,300,25,E,N, , ,300.0,40.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,3RD AVE N AND BOSTON ST,E,28118.0,BOSTON ST AND NOB HILL AVE N,W,28119.0,1266202.906,236508.5472,System.Byte[],Y,N,N,Urban Center Connector,Unknown,41,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05580&StreetSegment=0030,1.0,ART,N,300.0576783
7293169,9365,5600,270,56000270,BOYER AVE E BETWEEN E EDGAR ST AND E HAMLIN ST,BOYER AVE E,BOYER AVE E,INSVC,DISTRICT3, ,N,E EDGAR ST,E HAMLIN ST,3,Collector Arterial, ,2700,25,N,N, , ,412.0,34.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/07/2017 00:00,BOYER AVE E AND E EDGAR ST,N,28196.0,BOYER AVE E AND E HAMLIN ST,S,28194.0,1274693.629,238820.2519,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,39,40,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05600&StreetSegment=0270,0.0,ART,N,412.1266816
7293170,9391,5625,220,56250220,BOYLSTON AVE E BETWEEN E BOSTON ST AND E LYNN ST,BOYLSTON AVE E,BOYLSTON AVE E,INSVC,DISTRICT3, ,N,E BOSTON ST,E LYNN ST,2,Minor Arterial, ,2200,25,N,N, , ,540.0,33.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BOYLSTON AVE E AND E BOSTON ST,N,28312.0,BOYLSTON AVE E AND E LYNN ST,S,28223.0,1273076.702,236639.2961,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,16,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05625&StreetSegment=0220,1.0,ART,N,539.7909206
7293171,9453,5740,30,57400030,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,BROADWAY E,BROADWAY E,INSVC,DISTRICT3, ,N,E THOMAS ST,E HARRISON ST,2,Minor Arterial, ,300,25,N,N, , ,333.0,53.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BROADWAY E AND E THOMAS ST,N,29046.0,BROADWAY E AND E HARRISON ST,S,29024.0,1273585.546,230261.4066,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,58,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05740&StreetSegment=0030,1.0,ART,N,332.7584809
7293173,9533,5790,160,57900160,CALIFORNIA AVE SW BETWEEN SW SEATTLE ST AND SW MASSACHUSETTS ST,CALIFORNIA AVE SW,CALIFORNIA AVE SW,INSVC,DISTRICT1, ,N,SW SEATTLE ST,SW MASSACHUSETTS ST,3,Collector Arterial, ,1600,25,S,N, , ,465.0,48.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,CALIFORNIA AVE SW AND SW SEATTLE ST,S,30996.0,CALIFORNIA AVE SW AND SW MASSACHUSETTS ST,N,31003.0,1257229.586,218600.1609,System.Byte[],N,N,N,Neighborhood Corridor,Unknown,71,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05790&StreetSegment=0160,3.0,ART,N,465.1738484
7293174,9559,5790,540,57900540,CALIFORNIA AVE SW BETWEEN SW BRANDON ST AND SW FINDLAY ST,CALIFORNIA AVE SW,CALIFORNIA AVE SW,INSVC,DISTRICT1, ,N,SW BRANDON ST,SW FINDLAY ST,2,Minor Arterial, ,5400,25,S,N, , ,650.0,48.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,CALIFORNIA AVE SW AND SW BRANDON ST,S,32802.0,CALIFORNIA AVE SW AND SW FINDLAY ST,N,32803.0,1256779.526,205590.9205,System.Byte[],N,N,N,Urban Center Connector,Unknown,53,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05790&StreetSegment=0540,2.0,ART,N,649.8451321
7293177,9701,5990,950,59900950,COLLEGE WAY N BETWEEN N 95TH ST AND N 97TH ST,COLLEGE WAY N,COLLEGE WAY N,INSVC,DISTRICT5, ,N,N 95TH ST,N 97TH ST,2,Minor Arterial, ,9500,25,N,N, , ,661.0,44.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,COLLEGE WAY N AND N 95TH ST,N,37318.0,COLLEGE WAY N AND N 97TH ST,S,37304.0,1270645.49,258463.8183,System.Byte[],Y,N,N,Urban Center Connector,Unknown,54,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=05990&StreetSegment=0950,0.0,ART,N,660.8241743
7293178,9728,6005,10,60050010,COLUMBIA ST BETWEEN 1ST AVE AND 2ND AVE,COLUMBIA ST,COLUMBIA ST,INSVC,DISTRICT7,DISTRICT1,N,1ST AVE,2ND AVE,1,Principal Arterial, ,100,25,NE,Y,SW,T,322.0,42.0,PCC,12/01/2018 00:00,Unknown,Unknown,1ST AVE AND COLUMBIA ST,NE,30348.0,2ND AVE AND COLUMBIA ST,SW,29969.0,1270133.372,223750.0333,System.Byte[],N,N,Y,Downtown,Unknown,100,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=06005&StreetSegment=0010,10.0,ART,N,321.9631654
7293185,9957,6320,362,63200362,DELRIDGE WAY SW BETWEEN SPOKANE TURN RD AND W SEATTLE BR WB OFF RP,DELRIDGE WAY SW,DELRIDGE WAY SW,INSVC,DISTRICT1, ,N,SPOKANE TURN RD,W SEATTLE BR WB OFF RP,1,Principal Arterial, ,3600,25,SW,N, , ,254.0,0.0,Unknown,Unknown,Unknown,Unknown,DELRIDGE WAY SW AND SPOKANE TURN RD,SW,32036.0,DELRIDGE WAY SW AND W SEATTLE BR WB OFF RP,NE,32037.0,1263323.979,212069.7687,System.Byte[],N,N,Y,Neighborhood Corridor,Unknown,0,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=06320&StreetSegment=0362,2.0,ART,N,254.411086
7293187,10023,6345,130,63450130,DENNY WAY BETWEEN STEWART ST AND MELROSE AVE,DENNY WAY,DENNY WAY,INSVC,DISTRICT7,DISTRICT3,N,STEWART ST,MELROSE AVE,1,Principal Arterial, ,1300,25,E,N, , ,709.0,63.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,DENNY WAY AND STEWART ST,E,29168.0,MELROSE AVE AND E DENNY WAY,W,29165.0,1271495.789,229177.3588,System.Byte[],N,N,Y,Downtown,Unknown,74,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=06345&StreetSegment=0130,8.0,ART,N,709.4574097
7293191,10184,6510,320,65100320,EASTLAKE AVE E BETWEEN HARVARD AVE E AND FUHRMAN AVE E,EASTLAKE AVE E,EASTLAKE AVE E,INSVC,DISTRICT3, ,N,HARVARD AVE E,FUHRMAN AVE E,1,Principal Arterial, ,3200,25,NE,N, , ,436.0,58.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,EASTLAKE AVE E AND HARVARD AVE E,NE,27157.0,EASTLAKE AVE E AND FUHRMAN AVE E,SW,27153.0,1273599.975,241029.8313,System.Byte[],Y,N,Y,Urban Village Main,Unknown,28,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=06510&StreetSegment=0320,1.0,ART,N,435.9062265
7293204,10637,7000,385,70000385,GILMAN AVE W BETWEEN 23RD AVE W AND W EMERSON PL,GILMAN AVE W,GILMAN AVE W,INSVC,DISTRICT6, ,N,23RD AVE W,W EMERSON PL,2,Minor Arterial, ,3800,25,NW,N, , ,182.0,74.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,12/01/2017 00:00,23RD AVE W AND GILMAN AVE W,NW,26448.0,GILMAN AVE W AND W EMERSON PL,SE,26447.0,1257726.411,243034.1765,System.Byte[],Y,N,N,Industrial Access,Unknown,58,91,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=07000&StreetSegment=0385,3.0,ART,N,181.7423718
7293205,10749,7105,820,71050820,GREENWOOD AVE N BETWEEN N 82ND ST AND N 83RD ST,GREENWOOD AVE N,GREENWOOD AVE N,INSVC,DISTRICT6, ,N,N 82ND ST,N 83RD ST,2,Minor Arterial, ,8200,25,N,N, , ,264.0,54.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,GREENWOOD AVE N AND N 82ND ST,N,24269.0,GREENWOOD AVE N AND N 83RD ST,S,24268.0,1265588.089,254941.8717,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,78,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=07105&StreetSegment=0820,5.0,ART,N,264.0317306
7293206,10775,7105,1070,71051070,GREENWOOD AVE N BETWEEN N 107TH ST AND N 110TH ST,GREENWOOD AVE N,GREENWOOD AVE N,INSVC,DISTRICT5, ,N,N 107TH ST,N 110TH ST,1,Principal Arterial, ,10700,30,N,N, , ,662.0,58.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,9/23/2017 12:00:00 AM,GREENWOOD AVE N AND N 107TH ST,N,36410.0,GREENWOOD AVE N AND N 110TH ST,S,36398.0,1265683.001,261891.9477,System.Byte[],N,N,Y,Urban Center Connector,Y,71,91,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=07105&StreetSegment=1070,2.0,ART,N,662.1536508
